Campaign,Date,City,Latitude,Longitude,Channel,Device,Ad,Impressions,CPM,CTR,Clicks,RPC,CPC,Ad Spend,Conversions,Conversion Rate,Revenue,RPCon,Likes,Shares,Comments,Engagement Rate,Profit,ROAS,ROI
Fall ,10/26/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2719,11.15,0.01,37,1.91,0.82,30.32,6,16.2,70.56,11.76,25,8,5,1.4,40.24,2.33,132.7
Fall ,10/27/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,3110,7.18,0.01,29,2.86,0.78,22.32,5,17.5,81.76,16.35,76,21,10,3.4,59.44,3.66,266.4
Fall ,10/28/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2685,11.77,0.01,29,8.73,1.10,31.60,3,10.4,250.88,83.63,66,18,2,3.2,219.28,7.94,693.9
Fall ,10/29/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2432,11.15,0.01,35,2.08,0.78,27.13,6,17.3,72.24,12.04,89,20,12,4.9,45.11,2.66,166.3
Fall ,10/30/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1904,9.66,0.01,26,8.82,0.71,18.39,7,27.0,228.48,32.64,66,9,4,4.1,210.09,12.43,1142.8
Fall ,10/31/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2117,9.63,0.01,25,2.05,0.83,20.38,7,28.5,50.40,7.20,92,41,6,6.6,30.02,2.47,147.3
Fall ,11/1/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2503,8.17,0.01,34,0.17,0.61,20.46,5,14.9,5.60,1.12,85,41,7,5.3,-14.86,0.27,-72.6
Fall ,11/2/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2827,12.55,0.01,35,1.31,1.02,35.47,3,8.6,45.60,15.20,60,45,5,3.9,10.13,1.29,28.6
Fall ,11/3/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,3147,7.48,0.01,41,7.64,0.58,23.55,6,14.8,310.24,51.71,88,29,9,4.0,286.69,13.18,1217.6
Fall ,11/4/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2429,19.94,0.02,41,1.96,1.18,48.44,4,9.7,80.64,20.16,89,11,9,4.5,32.20,1.66,66.5
Fall ,11/5/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2304,8.61,0.01,28,4.74,0.70,19.84,2,7.1,134.40,67.20,53,30,11,4.1,114.56,6.78,577.5
Fall ,11/6/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2116,6.17,0.01,29,4.85,0.45,13.05,5,17.2,140.56,28.11,52,17,4,3.4,127.51,10.77,977.5
Fall ,11/7/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2857,17.13,0.01,36,4.77,1.37,48.93,7,19.6,170.24,24.32,68,17,5,3.1,121.31,3.48,248.0
Fall ,11/8/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1635,11.75,0.01,22,0.41,0.89,19.21,4,18.5,8.80,2.20,53,41,6,6.1,-10.41,0.46,-54.2
Fall ,11/9/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2976,13.07,0.01,41,4.32,0.94,38.88,4,9.7,178.64,44.66,46,18,8,2.4,139.76,4.59,359.4
Fall ,11/10/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2452,13.64,0.01,30,3.96,1.10,33.45,3,9.9,120.40,40.13,48,38,9,3.9,86.95,3.60,260.0
Fall ,11/11/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1983,16.74,0.01,27,5.69,1.24,33.20,8,29.9,152.32,19.04,90,6,9,5.3,119.12,4.59,358.9
Fall ,11/12/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2263,11.09,0.01,29,3.50,0.88,25.09,3,10.5,99.68,33.23,90,39,6,6.0,74.59,3.97,297.3
Fall ,11/13/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2367,3.95,0.01,22,7.00,0.42,9.34,3,13.5,155.68,51.89,76,44,3,5.2,146.34,16.66,1565.9
Fall ,11/14/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,3092,7.55,0.01,40,3.23,0.59,23.35,7,17.7,127.68,18.24,52,18,6,2.4,104.33,5.47,446.8
Fall ,11/15/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2257,5.70,0.01,26,6.05,0.50,12.86,7,27.2,155.68,22.24,67,11,9,3.8,142.82,12.10,1110.1
Fall ,11/16/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2099,18.56,0.01,30,9.35,1.28,38.96,2,6.6,284.48,142.24,89,9,4,4.8,245.52,7.30,630.2
Fall ,11/17/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2337,12.25,0.01,29,2.34,0.98,28.63,6,20.5,68.32,11.39,70,50,6,5.4,39.69,2.39,138.6
Fall ,11/18/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,3321,8.14,0.01,34,1.52,0.79,27.02,5,14.6,52.08,10.42,64,45,6,3.5,25.06,1.93,92.7
Fall ,11/19/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2682,2.16,0.01,39,3.47,0.15,5.79,3,7.8,133.84,44.61,62,21,9,3.4,128.05,23.10,2210.3
Fall ,11/20/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1793,12.85,0.01,21,12.55,1.08,23.04,3,14.1,267.68,89.23,48,39,3,5.0,244.64,11.62,1061.6
Fall ,11/21/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2010,15.62,0.01,25,8.36,1.27,31.40,3,12.1,206.64,68.88,90,23,3,5.7,175.24,6.58,558.1
Fall ,11/22/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,3104,12.38,0.01,32,2.57,1.19,38.42,4,12.4,82.88,20.72,43,42,6,2.9,44.46,2.16,115.7
Fall ,11/23/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2570,9.80,0.02,41,2.73,0.62,25.18,5,12.3,110.88,22.18,59,14,8,3.1,85.70,4.40,340.4
Fall ,11/24/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2350,10.96,0.01,30,4.75,0.87,25.76,6,20.3,140.56,23.43,23,17,7,2.0,114.80,5.46,445.6
Fall ,11/25/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2305,11.46,0.01,33,4.76,0.79,26.40,6,18.0,159.04,26.51,91,11,11,4.9,132.64,6.02,502.3
Fall ,11/26/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1688,7.66,0.01,16,10.33,0.79,12.94,6,36.6,169.12,28.19,55,35,5,5.6,156.18,13.07,1207.4
Fall ,11/27/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2857,12.18,0.01,30,6.16,1.16,34.80,4,13.3,184.80,46.20,58,3,7,2.4,150.00,5.31,431.1
Fall ,11/28/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,3154,7.98,0.01,46,4.00,0.55,25.15,4,8.7,183.12,45.78,89,29,3,3.8,157.97,7.28,628.0
Fall ,11/29/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2889,4.84,0.01,30,3.31,0.47,13.99,6,20.2,98.56,16.43,95,9,2,3.7,84.57,7.05,604.7
Fall ,11/30/2023,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2977,4.47,0.01,31,6.20,0.43,13.31,2,6.5,192.08,96.04,55,8,10,2.4,178.77,14.43,1342.8
Spring ,3/1/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1336,8.00,0.01,13,0.00,0.80,10.69,6,44.9,0.00,0.00,76,11,3,6.7,-10.69,0.00,-100.0
Spring ,3/2/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1989,12.29,0.01,19,1.93,1.28,24.44,3,15.7,36.80,12.27,60,12,5,3.9,12.36,1.51,50.6
Spring ,3/3/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1186,6.04,0.01,10,4.28,0.71,7.16,4,39.7,43.12,10.78,55,5,1,5.1,35.96,6.02,502.4
Spring ,3/4/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,973,19.47,0.01,10,7.21,1.82,18.94,5,48.0,75.04,15.01,50,12,4,6.8,56.10,3.96,296.1
Spring ,3/5/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1351,3.28,0.01,11,6.87,0.40,4.43,7,63.2,76.16,10.88,90,3,4,7.2,71.73,17.18,1618.4
Spring ,3/6/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1538,3.20,0.01,10,18.21,0.50,4.92,6,61.0,179.20,29.87,77,9,6,6.0,174.28,36.42,3542.0
Spring ,3/7/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1965,6.73,0.01,18,5.64,0.74,13.23,3,16.8,100.80,33.60,70,6,0,3.8,87.57,7.62,661.9
Spring ,3/8/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1512,6.67,0.01,11,12.52,0.94,10.09,5,46.6,134.40,26.88,56,12,1,4.6,124.31,13.32,1231.9
Spring ,3/9/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,899,20.65,0.01,10,4.03,1.78,18.57,5,47.9,42.00,8.40,90,2,0,10.2,23.43,2.26,126.2
Spring ,3/10/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1962,12.51,0.01,15,0.00,1.69,24.54,4,27.6,0.00,0.00,40,3,3,2.3,-24.54,0.00,-100.0
Spring ,3/11/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1689,11.63,0.01,13,17.02,1.55,19.64,5,39.5,215.60,43.12,86,6,6,5.8,195.96,10.98,997.9
Spring ,3/12/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1984,8.80,0.01,16,11.01,1.10,17.46,5,31.5,174.72,34.94,64,14,4,4.1,157.26,10.01,900.5
Spring ,3/13/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1097,6.83,0.01,11,10.83,0.69,7.49,4,36.8,117.60,29.40,48,2,2,4.7,110.11,15.69,1469.1
Spring ,3/14/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1475,15.22,0.01,13,0.00,1.77,22.45,1,7.9,0.00,0.00,59,5,4,4.6,-22.45,0.00,-100.0
Spring ,3/15/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2145,12.74,0.01,14,4.34,1.96,27.33,9,64.5,60.48,6.72,85,11,1,4.5,33.15,2.21,121.3
Spring ,3/16/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1757,6.66,0.01,9,4.17,1.28,11.70,5,54.7,38.08,7.62,60,11,8,4.5,26.38,3.26,225.6
Spring ,3/17/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1497,6.39,0.01,15,2.91,0.62,9.56,3,19.5,44.80,14.93,36,2,1,2.6,35.24,4.69,368.8
Spring ,3/18/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1109,10.09,0.01,9,20.33,1.31,11.18,8,93.7,173.60,21.70,54,6,1,5.5,162.42,15.52,1452.2
Spring ,3/19/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1792,4.54,0.01,11,0.00,0.72,8.13,1,8.9,0.00,0.00,70,9,3,4.6,-8.13,0.00,-100.0
Spring ,3/20/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1875,12.46,0.01,19,9.86,1.21,23.37,5,25.9,190.40,38.08,62,8,1,3.8,167.03,8.15,714.8
Spring ,3/21/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1544,10.26,0.01,15,6.11,1.08,15.84,2,13.6,89.60,44.80,52,0,1,3.4,73.76,5.66,465.7
Spring ,3/22/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1641,16.63,0.01,14,8.34,1.89,27.29,4,27.7,120.40,30.10,43,11,2,3.4,93.11,4.41,341.2
Spring ,3/23/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1251,10.94,0.01,10,20.72,1.35,13.68,4,39.5,210.00,52.50,59,6,6,5.7,196.32,15.35,1434.9
Spring ,3/24/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1492,6.89,0.01,14,3.64,0.71,10.28,4,27.6,52.64,13.16,54,6,0,4.0,42.36,5.12,412.3
Spring ,3/25/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1809,3.38,0.01,16,1.99,0.38,6.12,4,24.8,32.00,8.00,74,8,1,4.6,25.88,5.23,423.0
Spring ,3/26/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1745,14.25,0.01,13,9.97,1.90,24.87,7,53.5,130.48,18.64,34,8,3,2.5,105.61,5.25,424.6
Spring ,3/27/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1997,15.55,0.01,21,0.08,1.51,31.07,0,0.0,1.60,0.00,60,0,3,3.2,-29.47,0.05,-94.8
Spring ,3/28/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1938,5.10,0.01,12,1.83,0.81,9.89,6,49.1,22.40,3.73,52,6,0,3.0,12.51,2.27,126.5
Spring ,3/29/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1107,11.45,0.01,8,22.43,1.66,12.68,4,52.4,171.36,42.84,47,5,4,5.0,158.68,13.51,1251.2
Spring ,3/30/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1817,8.38,0.01,13,5.64,1.18,15.22,5,38.8,72.80,14.56,32,8,7,2.6,57.58,4.78,378.3
Spring ,3/31/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1437,9.38,0.01,7,11.31,1.84,13.49,4,54.6,82.88,20.72,102,6,0,7.5,69.39,6.14,514.4
Spring ,4/1/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1881,15.35,0.01,19,2.15,1.52,28.88,5,26.3,40.88,8.18,59,11,3,3.8,12.00,1.42,41.6
Spring ,4/2/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1724,4.05,0.01,13,3.47,0.54,6.98,9,69.6,44.80,4.98,24,11,2,2.1,37.82,6.42,541.7
Spring ,4/3/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1099,4.80,0.01,14,2.90,0.39,5.27,0,0.0,39.20,0.00,97,8,1,9.6,33.93,7.44,643.7
Spring ,4/4/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1306,5.70,0.01,10,0.72,0.74,7.44,3,29.8,7.20,2.40,61,14,3,5.9,-0.24,0.97,-3.3
Spring ,4/5/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2073,14.49,0.01,15,3.63,2.07,30.04,2,13.8,52.64,26.32,83,15,1,4.8,22.60,1.75,75.2
Spring ,4/6/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1047,19.33,0.01,13,8.31,1.51,20.24,4,29.8,111.44,27.86,50,5,3,5.5,91.20,5.50,450.5
Spring ,4/7/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2104,9.99,0.01,20,0.31,1.03,21.02,4,19.6,6.40,1.60,65,11,1,3.6,-14.62,0.30,-69.6
Spring ,4/8/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1992,12.08,0.01,20,2.53,1.22,24.06,2,10.1,49.84,24.92,77,8,7,4.6,25.78,2.07,107.1
Spring ,4/9/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1352,10.27,0.01,11,8.65,1.30,13.88,6,56.2,92.40,15.40,59,5,7,5.2,78.52,6.66,565.6
Spring ,4/10/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1752,13.26,0.01,15,2.90,1.56,23.23,7,47.0,43.20,6.17,37,6,4,2.7,19.97,1.86,86.0
Spring ,4/11/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1965,5.10,0.01,19,9.51,0.52,10.01,2,10.4,183.12,91.56,37,6,3,2.4,173.11,18.29,1728.9
Spring ,4/12/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1618,15.36,0.01,21,4.38,1.20,24.86,1,4.8,90.72,90.72,50,6,5,3.8,65.86,3.65,265.0
Spring ,4/13/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1635,6.90,0.01,17,2.93,0.67,11.28,1,5.9,49.28,49.28,43,6,2,3.1,38.00,4.37,336.7
Spring ,4/14/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1358,6.18,0.01,12,8.11,0.71,8.39,1,8.5,95.76,95.76,59,3,4,4.8,87.37,11.42,1041.9
Spring ,4/15/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1421,6.93,0.01,13,1.13,0.77,9.84,3,23.5,14.40,4.80,31,6,6,3.0,4.56,1.46,46.3
Spring ,4/16/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1183,19.61,0.01,15,12.22,1.52,23.19,1,6.6,186.48,186.48,38,5,3,3.9,163.29,8.04,704.2
Spring ,4/17/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2061,15.84,0.01,19,2.03,1.76,32.65,3,16.2,37.60,12.53,76,5,8,4.3,4.95,1.15,15.2
Spring ,4/18/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2049,12.48,0.01,16,2.87,1.60,25.58,1,6.3,45.92,45.92,49,14,1,3.1,20.34,1.80,79.5
Spring ,4/19/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1943,17.20,0.01,20,4.76,1.67,33.42,4,20.0,95.20,23.80,91,6,2,5.1,61.78,2.85,184.8
Spring ,4/20/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1296,11.93,0.01,9,5.43,1.78,15.46,3,34.5,47.20,15.73,88,2,6,7.3,31.74,3.05,205.3
Spring ,4/21/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1752,16.73,0.01,14,5.92,2.04,29.31,6,41.8,85.12,14.19,98,12,7,6.7,55.81,2.90,190.4
Spring ,4/22/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2108,16.54,0.01,19,8.21,1.88,34.87,6,32.3,152.32,25.39,70,2,4,3.6,117.45,4.37,336.8
Spring ,4/23/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1753,6.53,0.01,9,13.84,1.21,11.45,5,52.8,131.04,26.21,102,6,2,6.3,119.59,11.44,1044.2
Spring ,4/24/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1219,8.36,0.01,8,13.58,1.23,10.19,3,36.2,112.56,37.52,74,6,8,7.3,102.37,11.04,1004.2
Spring ,4/25/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2005,16.93,0.01,17,7.57,2.04,33.96,4,24.0,126.00,31.50,71,8,3,4.1,92.04,3.71,271.1
Spring ,4/26/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1384,5.44,0.01,12,14.23,0.64,7.53,0,0.0,167.44,0.00,83,3,1,6.3,159.91,22.24,2123.6
Spring ,4/27/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1717,4.64,0.01,15,3.09,0.54,7.98,5,33.9,45.60,9.12,49,2,1,3.0,37.62,5.72,471.7
Spring ,4/28/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1214,6.60,0.01,9,25.58,0.88,8.01,4,43.9,232.96,58.24,66,17,6,7.3,224.95,29.07,2807.0
Spring ,4/29/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1275,17.38,0.01,10,21.18,2.20,22.16,6,59.6,213.36,35.56,92,14,2,8.5,191.20,9.63,862.8
Spring ,4/30/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1240,13.96,0.01,10,25.54,1.79,17.31,4,41.4,246.96,61.74,70,2,5,6.1,229.65,14.27,1326.7
Spring ,5/1/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1887,9.10,0.01,19,3.92,0.91,17.17,2,10.6,73.92,36.96,92,8,8,5.7,56.75,4.31,330.6
Spring ,5/2/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1629,14.87,0.01,14,5.89,1.77,24.21,1,7.3,80.64,80.64,90,5,5,6.1,56.43,3.33,233.0
Spring ,5/3/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1473,15.90,0.01,11,10.14,2.12,23.42,3,27.2,112.00,37.33,126,8,5,9.4,88.58,4.78,378.2
Spring ,5/4/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1330,17.68,0.01,11,3.81,2.08,23.51,4,35.4,43.12,10.78,86,2,3,6.8,19.61,1.83,83.4
Spring ,5/5/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1010,15.58,0.01,9,16.39,1.75,15.73,2,22.3,147.28,73.64,54,12,3,6.8,131.55,9.36,836.4
Spring ,5/6/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2000,8.16,0.00,8,13.32,1.99,16.32,6,73.2,109.20,18.20,79,6,2,4.4,92.88,6.69,569.2
Spring ,5/7/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1170,8.92,0.01,11,15.29,0.97,10.44,1,9.3,164.64,164.64,74,6,6,7.4,154.20,15.76,1476.3
Spring ,5/8/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1866,7.95,0.01,13,15.60,1.12,14.84,1,7.5,206.64,206.64,48,18,7,3.9,191.80,13.93,1292.9
Spring ,5/9/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,881,6.37,0.01,6,12.71,0.91,5.61,2,32.4,78.40,39.20,77,6,1,9.5,72.79,13.97,1297.0
Spring ,5/10/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1289,3.38,0.01,8,0.00,0.52,4.36,1,11.9,0.00,0.00,76,8,1,6.5,-4.36,0.00,-100.0
Spring ,5/11/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1874,7.98,0.01,16,3.42,0.95,14.95,7,44.5,53.76,7.68,61,0,3,3.4,38.81,3.60,259.5
Spring ,5/12/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2005,8.68,0.01,14,2.83,1.24,17.40,1,7.1,39.76,39.76,59,15,1,3.7,22.36,2.28,128.5
Spring ,5/13/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1929,6.82,0.01,12,0.00,1.10,13.16,2,16.7,0.00,0.00,83,14,2,5.1,-13.16,0.00,-100.0
Spring ,5/14/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1513,12.47,0.01,13,7.87,1.45,18.87,6,46.1,102.48,17.08,80,9,1,6.0,83.61,5.43,443.0
Spring ,5/15/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1546,7.80,0.01,12,7.53,1.04,12.06,2,17.2,87.36,43.68,74,2,2,5.0,75.30,7.24,624.3
Spring ,5/16/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1239,8.20,0.01,10,8.10,1.00,10.16,3,29.5,82.32,27.44,58,12,5,6.0,72.16,8.10,710.0
Spring ,5/17/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1152,14.71,0.01,10,0.00,1.73,16.93,2,20.4,0.00,0.00,90,8,0,8.5,-16.93,0.00,-100.0
Spring ,5/18/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1833,5.94,0.01,12,9.17,0.90,10.89,6,49.6,110.88,18.48,91,11,7,5.9,99.99,10.18,918.5
Spring ,5/19/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1550,4.98,0.01,12,0.00,0.63,7.72,1,8.2,0.00,0.00,67,6,8,5.2,-7.72,0.00,-100.0
Spring ,5/20/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1375,8.10,0.01,11,3.74,1.00,11.13,5,44.9,41.60,8.32,80,9,1,6.6,30.47,3.74,273.6
Spring ,5/21/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1940,10.89,0.01,17,2.37,1.21,21.13,6,34.4,41.44,6.91,47,15,1,3.2,20.31,1.96,96.1
Spring ,5/22/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1866,13.40,0.01,12,0.00,2.03,25.00,1,8.1,0.00,0.00,36,0,3,2.1,-25.00,0.00,-100.0
Spring ,5/23/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1120,9.67,0.01,14,0.00,0.78,10.83,6,43.2,0.00,0.00,106,6,2,10.1,-10.83,0.00,-100.0
Spring ,5/24/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1591,6.97,0.01,14,0.00,0.82,11.09,4,29.6,0.00,0.00,52,3,0,3.4,-11.09,0.00,-100.0
Spring ,5/25/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1830,6.75,0.01,14,0.00,0.90,12.35,8,58.3,0.00,0.00,76,8,5,4.8,-12.35,0.00,-100.0
Spring ,5/26/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1153,12.55,0.01,7,0.00,1.93,14.47,2,26.7,0.00,0.00,58,9,6,6.3,-14.47,0.00,-100.0
Spring ,5/27/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1703,12.52,0.01,11,6.36,2.02,21.33,0,0.0,67.20,0.00,97,3,5,6.2,45.87,3.15,215.0
Spring ,5/28/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1171,18.14,0.01,13,3.23,1.68,21.25,1,7.9,40.80,40.80,55,11,3,5.9,19.55,1.92,92.0
Spring ,5/29/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1397,4.60,0.00,6,5.87,1.07,6.43,7,116.5,35.28,5.04,116,3,3,8.8,28.85,5.49,449.0
Spring ,5/30/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1691,13.05,0.01,15,2.65,1.45,22.06,1,6.6,40.32,40.32,76,5,5,5.0,18.26,1.83,82.7
Spring ,5/31/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2092,5.83,0.01,13,0.00,0.94,12.19,1,7.7,0.00,0.00,91,8,7,5.1,-12.19,0.00,-100.0
Summer ,6/1/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,472,5.01,0.01,4,9.69,0.55,2.36,1,23.3,41.60,41.60,91,11,9,23.5,39.24,17.62,1661.7
Summer ,6/2/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,825,7.83,0.01,7,5.98,0.91,6.46,10,140.9,42.40,4.24,85,9,5,12.0,35.94,6.57,556.6
Summer ,6/3/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1051,2.33,0.01,6,11.56,0.44,2.45,3,53.8,64.40,21.47,59,6,2,6.4,61.95,26.27,2526.8
Summer ,6/4/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1297,13.74,0.01,9,4.06,2.02,17.82,5,56.7,35.84,7.17,91,5,5,7.8,18.02,2.01,101.1
Summer ,6/5/2023,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1285,6.28,0.01,9,1.36,0.86,8.07,7,74.6,12.80,1.83,92,11,9,8.7,4.73,1.59,58.6
